TIMESTAMP,X,Y,ORIENTATION,WAP_001,WAP_002,WAP_003,WAP_005,WAP_006,WAP_009,WAP_010,WAP_011,WAP_012,WAP_013,WAP_014,WAP_016,WAP_018,WAP_019,WAP_020,WAP_021,WAP_022,WAP_023,WAP_024,WAP_025,WAP_026,WAP_027,WAP_029,WAP_030,WAP_031,WAP_032,WAP_033,WAP_034,WAP_035,WAP_036,WAP_037,WAP_038,WAP_039,WAP_040,WAP_041,WAP_042,WAP_043,WAP_044,WAP_045,WAP_046,WAP_047,WAP_048,WAP_049,WAP_050,WAP_051,WAP_052,WAP_053,WAP_054,WAP_055,WAP_056,WAP_057,WAP_058,WAP_059,WAP_060,WAP_061,WAP_062,WAP_063,WAP_064,WAP_065,WAP_066,WAP_067,WAP_068,WAP_069,WAP_070,WAP_071,WAP_072,WAP_073,WAP_074,WAP_075,WAP_076,WAP_077,WAP_078,WAP_079,WAP_080,WAP_081,WAP_082,WAP_083,WAP_084,WAP_085,WAP_086,WAP_087,WAP_088,WAP_089,WAP_090,WAP_091,WAP_092,WAP_093,WAP_094,WAP_095,WAP_096,WAP_097,WAP_098,WAP_099,WAP_100,WAP_101,WAP_102,WAP_103,WAP_104,WAP_105,WAP_106,WAP_107,WAP_108,WAP_109,WAP_114,WAP_115,WAP_116,20:a6:cd:f7:7e:20,WAP_120,WAP_121,WAP_122,WAP_123,WAP_124,WAP_125,WAP_126,WAP_128,WAP_129,WAP_130,WAP_131,WAP_132,WAP_133,WAP_138,WAP_144,WAP_145,WAP_146,WAP_147,WAP_148,WAP_149,WAP_150,WAP_151,WAP_152,WAP_153,bc:9f:e4:c8:3c:e0,bc:9f:e4:c8:3c:e1,WAP_155,WAP_158,WAP_160,WAP_162,WAP_163,WAP_164,WAP_165,WAP_166,WAP_167,WAP_168,WAP_169,WAP_170,WAP_174,WAP_175,WAP_176,WAP_177,WAP_178,WAP_179,WAP_186,WAP_187,WAP_188,WAP_189,WAP_190,WAP_191,WAP_192,WAP_193,WAP_194,WAP_195,WAP_196,WAP_197,WAP_199,WAP_201,WAP_202,WAP_203,WAP_206,WAP_207,WAP_208,WAP_209,WAP_210,WAP_211,WAP_214,WAP_215,WAP_216,WAP_217,WAP_218,WAP_219
1615127419180,19.2,29.6,180,-59,-59,100,100,100,100,-86,100,100,-80,-85,-82,100,100,100,100,100,-75,100,100,-72,100,100,100,100,100,100,100,100,-81,-77,100,100,100,100,100,100,-54,-56,-55,-56,-54,-55,-72,100,100,-85,-86,-85,100,100,-76,100,100,-90,-56,-57,-57,-69,-69,-69,100,100,100,-76,-76,-76,100,100,100,-89,-90,-89,100,100,100,100,100,100,-66,-61,-61,-77,100,-75,-43,-45,-46,-54,-54,-55,-79,100,-78,-88,-88,-88,100,-63,-63,-64,-63,-63,100,-46,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-60,100,100,100,100,100,100,100,100,100,100,-87,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127422850,19.2,29.6,180,-60,-62,100,100,100,100,-88,100,100,-81,-86,-79,100,100,100,100,100,-78,100,100,-87,100,100,100,100,100,-82,100,100,-81,100,-86,100,100,100,100,100,-54,-54,-55,-54,-54,-55,100,100,100,-84,-85,-85,100,100,100,100,100,100,-57,-57,-55,-68,-67,-67,100,100,-65,-70,-70,-71,100,100,100,-91,100,-92,100,100,100,-92,100,-94,-64,-62,-62,-73,-73,-73,-46,-45,-46,-53,-54,-54,100,100,100,-89,-89,-90,-64,100,-70,-60,-60,-60,100,-48,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-59,100,100,100,100,100,100,100,100,100,100,-89,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,-90,-90,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127426605,19.2,29.6,180,-55,-59,100,100,100,100,-88,100,100,-82,-88,-81,100,100,100,100,100,-75,100,100,-73,100,100,100,100,100,100,100,100,100,-78,100,-80,-79,100,100,100,-54,-54,-55,-54,-54,-55,100,100,-70,-85,-85,-85,100,100,100,100,100,100,-55,-56,-57,-68,-67,-68,100,100,-66,-71,-71,-71,100,100,100,-90,-91,-91,100,100,100,100,100,100,-66,-68,-67,-74,-75,-75,-51,-47,-50,-54,-55,-56,100,100,100,100,100,100,-61,100,-61,-59,-60,-59,100,-46,-51,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-58,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127430539,19.2,29.6,180,-56,-57,100,100,100,100,-88,100,100,-84,-85,-79,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,-76,100,100,100,100,100,100,-56,-55,-53,-53,-53,-53,100,100,-73,-82,-83,-83,100,100,100,-89,100,100,-57,-55,-56,-69,-67,-68,100,100,100,-70,-70,-70,100,100,100,-92,100,-92,100,100,-80,-92,-91,-92,-70,-69,100,-78,-78,-78,-47,-47,-46,-53,-53,-53,100,100,100,-88,-88,-88,100,100,100,-61,-62,-61,100,-42,-53,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-61,100,100,100,100,100,100,-85,100,100,100,-91,-90,100,100,100,100,100,-83,-80,100,100,100,100,100,100,-93,-91,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127434537,19.2,29.6,180,-55,-57,100,-77,100,100,-89,100,100,-84,-83,-80,100,100,100,100,100,100,100,100,100,-74,100,100,100,100,100,100,100,-82,-78,100,100,100,100,100,100,-53,-53,-52,-52,-52,-54,100,100,100,-84,-83,-83,100,100,100,-90,100,100,100,-53,-56,-70,-69,-70,-66,-66,-64,-71,-71,-71,100,100,100,-91,-91,-91,100,100,-78,100,100,100,100,-69,-68,-77,-76,-76,-44,-45,-45,-47,-47,-47,100,100,100,-87,-87,-88,100,-65,-71,-68,-68,-68,100,-42,-51,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,100,100,100,100,100,100,100,100,100,100,100,-89,-89,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127439450,19.2,29.6,270,-53,-59,100,100,100,100,-90,100,100,-82,-87,-85,100,100,100,100,100,-77,100,100,100,100,100,100,100,100,100,100,100,-78,-77,100,100,100,100,100,100,-54,-64,-56,-57,-57,-58,100,100,100,-84,-84,-84,100,100,100,-90,-92,-90,-69,-64,-63,-67,-67,-66,100,100,100,-74,-74,-74,100,100,100,-89,-91,-91,100,100,100,-91,-91,-92,-63,-63,-62,-73,-72,-72,-43,-43,-42,-48,-48,-49,100,100,100,-90,-90,-89,-73,-65,100,-67,-67,-66,100,-45,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-57,100,100,100,100,100,100,100,100,100,100,-90,-90,-89,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127443373,19.2,29.6,270,-48,-57,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,100,-80,100,100,100,-59,-60,-61,-54,-54,-55,100,100,100,-83,-83,-83,100,100,100,-91,100,100,-61,-60,-60,-67,-68,-67,100,-75,100,-77,-77,-77,100,100,100,-90,-91,-90,100,100,100,-91,-91,-92,100,100,100,-73,-72,-72,-38,-38,-38,-46,-47,-47,-80,-81,100,-88,-88,-88,-60,-70,100,-66,-66,-66,100,-36,-45,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-57,-68,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-92,-92,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127447310,19.2,29.6,270,-50,-58,100,100,100,100,-90,100,100,-81,-87,-82,100,100,100,100,100,100,100,100,-77,100,100,100,100,100,100,100,100,-79,-79,100,100,100,100,100,100,-61,-60,-60,-56,-54,-56,100,100,100,-83,-82,-82,100,100,-76,100,100,-90,-60,-62,-61,-66,-66,-66,-73,100,100,-77,-76,-76,100,100,100,-90,-90,-89,100,100,100,-91,-91,-92,100,-61,-62,-72,-71,-71,-41,-40,-42,-48,-48,-48,100,100,-80,-86,-85,-85,100,-59,-58,-64,-65,-65,100,-39,-45,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-60,-69,100,100,100,100,100,100,100,100,100,-89,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,-92,-92,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127451402,19.2,29.6,270,-51,-58,100,100,100,100,100,100,100,-79,100,-81,100,100,100,100,100,-87,-86,100,100,-78,-73,100,100,100,100,100,100,-77,100,100,100,100,100,100,100,-58,-54,100,-55,-55,-56,100,100,-67,-85,-85,-85,100,100,100,100,100,-92,-68,-65,-67,-67,-66,-67,100,-71,100,-74,-75,-75,100,100,100,-89,-89,-90,100,100,100,-91,-90,-90,-62,-61,-61,-71,-70,-70,-61,-42,-41,-46,-45,-46,100,100,100,-87,-86,-86,100,100,-62,-66,-65,100,100,-36,-45,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-59,-70,100,100,100,100,100,100,100,100,100,-89,-90,-91,100,100,100,100,-84,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127455316,19.2,29.6,270,-51,-58,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,-74,100,100,100,100,100,100,-79,-80,100,100,100,100,100,100,-55,-58,-64,-57,-57,-57,100,100,-73,-83,-83,-83,-77,100,-77,100,100,100,100,-63,-64,-67,-67,-67,100,100,100,-77,-76,-76,100,100,100,-91,-92,-93,100,100,100,-92,-92,-93,-63,100,100,-71,-71,-70,-41,-41,-40,-46,-46,-46,100,100,100,-87,-87,-86,100,-60,-62,-66,-66,-66,100,-39,-45,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-58,-68,100,100,100,100,100,100,100,100,100,-89,-90,-88,100,100,100,100,-84,-82,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127459310,19.2,29.6,270,-52,-55,100,100,100,100,-89,100,100,-82,-85,-81,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,-79,-79,100,100,100,100,100,100,-58,-59,-58,-57,-58,-58,100,100,100,-83,-84,-84,100,100,100,100,100,100,-59,-59,-59,-67,-67,-66,100,100,-71,-75,-75,-74,100,100,100,-91,100,100,100,100,-78,-91,-91,-91,-62,-62,-62,-71,-71,-71,-38,-39,-40,-45,-46,-46,100,100,100,-88,-87,-89,100,-62,-62,-62,-62,-62,100,-36,-46,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-59,100,100,100,100,100,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127516862,20.6,33.7,0,100,-42,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,-75,-65,-65,-65,-64,-64,100,100,100,-92,-91,100,100,100,100,100,100,100,100,-80,-76,-85,-83,-84,100,100,100,-84,-85,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-90,-89,-46,-44,-44,-43,-45,-45,100,100,100,100,100,100,100,100,100,-77,-77,-77,100,-32,-34,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127520869,20.6,33.7,0,-43,-42,100,100,100,100,100,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,-65,-82,-67,-65,-65,-66,-79,100,100,-91,-92,-91,100,100,100,100,100,100,100,100,100,-84,-83,-83,100,100,100,-84,-85,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,-89,-90,-89,-45,-42,-43,-44,-45,-45,100,100,100,100,100,100,-71,-71,-71,-77,-77,-76,100,-32,-35,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-67,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127524849,20.6,33.7,0,-43,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,-89,100,100,100,-88,100,100,-91,-67,-65,-67,-65,-65,-66,100,100,100,-91,-92,-91,100,100,100,100,100,100,100,100,-78,-85,-84,-84,100,-79,100,-83,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,-82,-79,-80,-92,-89,-91,-41,-42,-41,-45,-46,-45,100,100,100,100,100,100,100,-72,-72,-76,-77,-76,100,-28,-35,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-69,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127528791,20.6,33.7,0,-42,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,-66,-66,-65,100,100,100,-90,-91,-89,100,100,100,100,100,100,-74,-76,-75,-84,-84,-85,-76,100,-77,-84,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,-91,-90,-90,-41,-41,-47,-45,-45,-45,100,100,100,100,100,100,-71,100,100,-77,-77,-77,100,-30,-37,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127532642,20.6,33.7,0,-43,-43,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,-90,-82,100,100,100,100,100,100,100,100,100,-68,-67,-68,100,100,100,-91,-90,-91,100,100,-85,100,100,100,100,-75,-75,-84,-84,-83,-78,100,100,-87,-85,-86,100,100,100,100,100,100,100,100,100,100,100,100,-78,-76,-76,-90,-90,-91,-41,-41,-40,-44,-45,-45,100,100,100,100,100,100,100,100,100,-78,-78,-78,100,100,-37,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127536439,20.6,33.7,0,-43,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,-66,-67,-66,-67,-67,-67,100,100,100,-90,-90,-90,100,100,100,100,100,100,-74,-72,-82,-84,-84,-83,100,-76,-82,-85,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-92,-91,-92,-42,-41,-42,-43,-45,-45,100,100,100,100,100,100,-71,-72,-72,-77,-77,-77,100,-32,-35,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127541135,20.6,33.7,90,-43,-43,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,-78,100,-81,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,-61,-60,-64,-67,-68,-67,100,100,100,-91,-91,-92,100,100,-84,100,100,100,100,-78,-71,-84,-84,-85,100,100,-75,-84,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,-77,-73,-74,-89,-90,-89,-37,-38,-38,-44,-45,-44,100,100,100,100,100,100,100,100,100,-78,-77,-78,100,-34,-34,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127544873,20.6,33.7,90,-43,-45,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,-66,-66,-65,-66,-66,-67,100,100,100,-91,-91,-91,100,100,100,100,100,100,100,-74,-73,-85,-84,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,100,100,-92,-91,-90,-37,-35,-35,-44,-44,-44,100,100,100,100,100,100,100,-71,100,-76,-76,-76,100,-32,-34,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127548729,20.6,33.7,90,-43,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,-67,-67,-67,100,100,100,-89,-91,-90,100,100,-84,100,100,100,100,-84,-74,-82,-83,-83,-78,-75,100,-84,-84,-84,100,100,100,100,100,100,100,-84,-84,100,100,100,100,100,-77,-90,-89,-89,-37,-44,-36,-44,-44,-44,100,100,100,100,100,-94,100,100,100,-76,-75,-76,100,-33,-35,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127552511,20.6,33.7,90,-44,-44,-88,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,-81,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,-91,-65,-65,-67,-67,-66,-66,100,100,-80,-91,-91,-91,100,100,100,100,100,100,100,100,-74,-83,100,100,-77,-78,-75,-84,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,-75,-73,-67,-89,-88,-89,-37,-37,-36,-43,-43,-44,100,100,100,100,100,100,-71,100,100,-74,-76,-76,100,-42,-34,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127556444,20.6,33.7,90,-43,-42,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,-89,100,-63,-62,-62,-68,-68,-68,100,100,100,-92,-90,-92,100,100,100,100,100,100,100,-72,-73,100,-83,-84,100,100,100,-85,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,-74,100,-71,-91,-89,-90,-36,-35,-36,-43,-44,-44,100,100,100,100,100,100,100,-82,-72,-75,-75,-75,100,-34,-34,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-67,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127560297,20.6,33.7,90,-44,-42,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,-85,100,100,-75,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,-60,-60,-62,-66,-66,-65,-86,100,100,-91,-89,-90,100,100,100,100,100,100,-72,-70,-71,-82,-82,-83,100,100,-75,-86,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,-74,-72,-75,-86,-87,-88,-35,-35,-36,-41,-42,-41,100,100,-85,100,100,100,-70,100,-71,-76,-76,-76,100,-36,-34,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127564160,20.6,33.7,180,-42,-42,100,100,100,100,100,100,100,-90,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-82,100,100,100,100,100,100,-83,-63,-60,-65,-65,-65,-81,100,100,-93,-91,-93,100,100,100,100,100,100,100,-71,-71,-82,-82,-82,100,100,100,-83,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-90,-89,-41,-41,-41,-44,-45,-45,100,100,100,100,100,100,-72,-69,100,-79,-79,-79,100,-34,-33,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127568082,20.6,33.7,180,-43,-40,100,100,100,100,100,100,100,-89,100,-89,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,-62,-62,100,-66,-65,-66,100,100,-88,100,-91,-92,100,100,100,100,100,100,-69,-70,-69,-85,-84,-84,100,100,100,-82,-82,-83,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,-92,-90,-91,-44,-42,-43,-44,-46,-45,100,100,100,100,100,100,-70,-75,-67,-74,-74,-74,100,-81,-35,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127572100,20.6,33.7,180,-42,-41,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-61,-63,-65,-66,-65,100,100,100,-91,-90,-91,100,-86,-87,100,100,100,-71,-69,-70,-85,-85,-84,100,100,100,-84,-85,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-90,-90,-90,-47,-47,-47,-42,-42,-43,-83,100,100,100,100,100,100,-71,-70,-76,-76,-75,100,-32,-35,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-64,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127575890,20.6,33.7,180,-42,-41,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,-89,-89,-63,-67,-63,-64,-64,-64,100,100,100,-90,-90,-90,100,100,100,100,100,100,-75,-74,-74,100,-84,-83,-78,100,100,-85,-85,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-77,-90,-91,-91,-39,-39,-39,-42,-42,-41,-85,-84,-82,100,100,100,100,-69,-68,-77,-77,-77,100,-29,-33,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127579784,20.6,33.7,180,-41,-41,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-63,-70,-65,-64,-64,100,100,100,-91,-94,-92,100,100,100,100,100,100,100,-73,100,-83,-84,-83,100,-79,100,-86,-86,-85,100,100,100,100,100,100,100,100,100,100,100,100,-76,-77,-77,-91,-90,-92,-39,-39,-39,-40,-40,-41,100,100,100,100,100,100,100,-68,100,-76,-76,-76,100,-27,-33,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-69,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127583570,20.6,33.7,180,-40,-42,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,-85,100,100,100,-64,-63,-63,-68,-68,-69,100,100,100,-89,-89,-89,100,100,100,100,100,100,-82,-75,-83,-83,-86,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,-74,100,100,-89,-89,-88,-69,-42,-41,-43,-42,-42,100,100,100,100,100,-93,100,-69,-70,-75,-74,-74,100,-30,-36,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615127589707,20.6,33.7,270,-45,-41,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,-63,-62,-64,-66,-67,-67,100,100,100,-88,-89,-88,100,100,100,100,100,100,-71,-69,-69,-82,-83,-82,100,100,100,-85,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-90,-91,-45,-45,-44,-42,-42,-43,100,100,100,-93,-94,-93,100,100,-70,-75,-75,-75,100,-33,-37,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-66,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
